r1,r2,r3
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.0,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
19.8,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
20.6,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
21.2,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.0,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
22.8,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
23.6,16.4,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
3.6,8.8,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
24.4,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
25.2,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.0,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
26.8,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
27.6,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
28.4,16.4,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
6.4,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
7.2,17.2,0.0
8.0,17.2,0.0
8.0,17.2,0.0
8.0,17.2,0.0
8.0,17.2,0.0
