,X,Y,AP2 RTT(mm),AP3 RTT(mm),AP4 RTT(mm),AP5 RTT(mm),AP2 RSS(dBm),AP3 RSS(dBm),AP4 RSS(dBm),AP5 RSS(dBm),LOS APs
432,2,0,1310,6295,8510,6538,-53,-75,-69,-77,2
433,2,0,1244,6405,8449,6654,-53,-76,-69,-76,2
434,2,0,1141,6305,8423,6416,-52,-74,-67,-75,2
435,2,0,1165,6333,8304,6304,-54,-76,-69,-77,2
436,2,0,886,6363,8304,6116,-54,-76,-69,-77,2
437,2,0,973,6338,8304,6026,-55,-76,-69,-78,2
438,2,0,851,6513,8295,6029,-55,-75,-70,-78,2
439,2,0,563,6316,8248,5916,-56,-75,-69,-78,2
440,2,0,694,6232,8416,5794,-57,-74,-71,-79,2
441,2,0,848,6366,8419,6029,-57,-74,-71,-79,2
442,2,0,691,6329,8449,6029,-57,-74,-71,-79,2
443,2,0,888,6338,8360,5998,-57,-74,-71,-78,2
444,2,0,958,6321,8276,5991,-55,-75,-70,-77,2
445,2,0,1249,6401,8388,6226,-53,-76,-69,-76,2
446,2,0,1273,6230,8332,6229,-53,-76,-70,-77,2
447,2,0,1221,6370,8388,6304,-54,-76,-70,-77,2
448,2,0,1029,6277,8304,6229,-53,-75,-70,-77,2
449,2,0,1383,6283,8362,6429,-53,-76,-69,-77,2
450,2,0,1429,6389,8480,6426,-52,-75,-69,-77,2
451,2,0,691,6401,8306,6070,-53,-75,-70,-78,2
452,2,0,838,6401,8419,5991,-53,-74,-70,-78,2
453,2,0,988,6357,8419,5876,-54,-74,-70,-78,2
454,2,0,1179,6204,8327,5916,-54,-74,-70,-78,2
455,2,0,1282,6223,8332,5845,-54,-74,-70,-77,2
456,2,0,769,6354,8351,5957,-54,-74,-70,-78,2
457,2,0,804,6380,8362,5957,-53,-74,-70,-78,2
458,2,0,373,6307,8248,6232,-53,-75,-70,-78,2
459,2,0,495,6316,8241,6116,-54,-75,-71,-78,2
460,2,0,404,6316,8271,6066,-54,-74,-72,-78,2
461,2,0,441,6307,8355,5719,-54,-74,-72,-78,2
462,2,0,916,6187,8241,6079,-55,-73,-72,-79,2
463,2,0,738,6286,8299,6391,-54,-73,-71,-79,2
464,2,0,657,6518,8360,6501,-53,-74,-70,-78,2
465,2,0,1266,6429,8325,6504,-52,-74,-70,-78,2
466,2,0,1432,6321,8360,6504,-53,-75,-70,-79,2
467,2,0,988,6260,8360,6504,-52,-75,-70,-78,2
468,2,0,1041,6363,8386,6345,-52,-74,-70,-78,2
469,2,0,879,6345,8388,6070,-53,-74,-70,-79,2
470,2,0,630,6388,8360,5882,-57,-74,-71,-78,2
471,2,0,1943,6220,8508,5916,-55,-74,-71,-78,2
472,2,0,841,6169,8451,5641,-57,-73,-69,-79,2
473,2,0,1179,6541,8501,5604,-56,-73,-70,-76,2
474,2,0,1232,6523,8477,5641,-55,-74,-70,-77,2
475,2,0,813,6605,8269,5841,-56,-75,-70,-77,2
476,2,0,682,6319,8327,6198,-57,-74,-70,-77,2
477,2,0,613,6422,8449,6151,-56,-75,-70,-77,2
478,2,0,532,6316,8386,6029,-56,-75,-70,-77,2
479,2,0,316,6541,8299,5873,-55,-75,-70,-77,2
480,2,1,1043,6338,9145,6246,-53,-75,-72,-76,2
481,2,1,1266,5747,9438,7279,-55,-79,-70,-78,2
482,2,1,1041,5529,9584,6654,-55,-78,-71,-78,2
483,2,1,984,5852,9389,7091,-55,-78,-70,-77,2
484,2,1,1139,5925,9466,6277,-56,-76,-72,-78,2
485,2,1,1116,5660,9377,7129,-55,-79,-71,-78,2
486,2,1,893,6028,9209,6180,-56,-81,-73,-78,2
487,2,1,1186,5672,9295,6218,-54,-78,-72,-78,2
488,2,1,980,6316,9469,6244,-54,-77,-71,-78,2
489,2,1,1216,5780,9382,7683,-55,-78,-72,-77,2
490,2,1,1282,5794,9349,7679,-55,-78,-71,-76,2
491,2,1,1116,6077,9495,7485,-55,-78,-71,-77,2
492,2,1,1110,6438,9438,8145,-55,-75,-72,-76,2
493,2,1,398,6310,9436,7476,-55,-75,-71,-76,2
494,2,1,1101,5970,9412,7360,-55,-76,-71,-77,2
495,2,1,1031,6438,9441,8391,-55,-75,-70,-75,2
496,2,1,1069,6270,9375,7326,-56,-76,-73,-76,2
497,2,1,682,6219,9354,8148,-55,-75,-72,-76,2
498,2,1,732,5794,9272,8223,-55,-77,-73,-77,2
499,2,1,954,5815,9328,7079,-56,-77,-72,-78,2
500,2,1,1052,6282,9380,7391,-57,-77,-72,-77,2
501,2,1,1029,6679,9382,6073,-56,-77,-72,-77,2
502,2,1,1099,6570,9298,6131,-56,-78,-72,-77,2
503,2,1,942,6148,9408,6244,-57,-77,-72,-77,2
504,2,1,1008,5679,9302,6248,-56,-77,-72,-78,2
505,2,1,808,5665,9267,6773,-57,-77,-72,-77,2
506,2,1,858,6570,9298,7010,-57,-77,-72,-77,2
507,2,1,1209,6701,9321,7451,-55,-74,-72,-75,2
508,2,1,1165,6273,9122,6666,-55,-77,-73,-76,2
509,2,1,1209,6316,9497,7666,-55,-76,-72,-76,2
510,2,1,865,6485,9356,6429,-55,-75,-72,-77,2
511,2,1,1141,6357,9412,6342,-55,-76,-73,-76,2
512,2,1,1273,6604,9436,6483,-55,-75,-72,-77,2
513,2,1,1219,6541,9354,6870,-55,-75,-72,-77,2
514,2,1,1266,6279,9415,8104,-54,-74,-72,-76,2
515,2,1,1183,6273,9377,8266,-54,-75,-73,-75,2
516,2,1,1209,5873,9262,6491,-55,-76,-73,-75,2
517,2,1,1057,5852,9213,5812,-56,-77,-74,-78,2
518,2,1,1200,5866,9352,6879,-54,-79,-74,-77,2
519,2,1,1268,6241,9380,6932,-54,-76,-73,-77,2
520,2,1,1205,6720,9323,6216,-53,-75,-74,-77,2
521,2,1,1298,6532,9354,6630,-54,-75,-72,-76,2
522,2,1,1275,6504,9441,6654,-54,-76,-72,-77,2
523,2,1,1205,6341,9345,8067,-55,-76,-72,-77,2
524,2,1,1055,6310,9298,8245,-54,-76,-73,-77,2
525,2,1,1062,6316,9326,7941,-55,-76,-72,-77,2
526,2,1,1247,6382,9380,7882,-54,-75,-72,-77,2
527,2,1,1148,6541,9354,7985,-54,-75,-72,-76,2
528,2,1,1326,6813,9389,7920,-53,-75,-71,-76,2
529,2,1,1123,6916,9499,8386,-54,-75,-71,-76,2
530,2,1,1228,6876,9298,7395,-54,-75,-72,-76,2
531,2,1,1275,6573,9469,8702,-54,-75,-72,-76,2
532,2,1,1186,6429,9441,7837,-54,-76,-72,-75,2
533,2,1,1458,6429,9380,7912,-54,-76,-71,-75,2
534,2,1,1216,6498,9408,8009,-54,-76,-71,-75,2
535,2,1,1207,6541,9445,7441,-54,-75,-71,-75,2
536,2,1,1219,6785,9415,7800,-54,-75,-71,-75,2
537,2,1,1094,6548,9537,8623,-54,-75,-71,-75,2
538,2,1,1226,6551,9469,8041,-54,-75,-71,-75,2
539,2,1,1392,6579,9527,8512,-54,-75,-71,-75,2
540,2,1,1029,6476,9438,6448,-55,-74,-72,-76,2
541,2,1,1188,6091,9356,6190,-55,-77,-71,-78,2
542,2,1,1045,5730,9244,7254,-55,-78,-72,-77,2
543,2,1,1226,5974,9504,7204,-55,-77,-73,-78,2
544,2,1,1017,6435,9300,7004,-56,-77,-72,-75,2
545,2,1,1008,6385,9495,7554,-55,-77,-71,-78,2
546,2,1,1181,5733,9286,6080,-55,-81,-72,-77,2
547,2,1,1032,5700,9300,7129,-56,-78,-75,-76,2
548,2,1,1003,6354,9272,6766,-55,-77,-73,-76,2
549,2,1,1207,6045,9466,6891,-55,-77,-75,-75,2
550,2,1,1284,6579,9206,6108,-54,-77,-73,-76,2
551,2,1,1214,6751,9499,7910,-55,-76,-72,-76,2
552,2,1,1420,5927,9436,7916,-54,-79,-73,-75,2
553,2,1,1069,6282,9375,7866,-55,-77,-72,-76,2
554,2,1,1015,6354,9466,7479,-54,-75,-73,-76,2
555,2,1,1169,6857,9464,8041,-55,-74,-71,-75,2
556,2,1,1289,6379,9438,7791,-55,-75,-69,-76,2
557,2,1,1069,6163,9363,8002,-55,-76,-71,-75,2
558,2,1,1057,6379,9291,6248,-55,-77,-73,-77,2
559,2,1,691,6232,9462,7837,-54,-76,-70,-74,2
560,2,1,1057,6241,9380,7554,-55,-77,-71,-75,2
561,2,1,1237,5794,9239,6305,-54,-77,-73,-78,2
562,2,1,1057,5761,9384,6077,-56,-78,-71,-76,2
563,2,1,1073,6263,9497,8159,-55,-76,-71,-76,2
564,2,1,834,6182,9258,7438,-55,-75,-72,-76,2
565,2,1,1191,6195,9352,7913,-55,-78,-73,-77,2
566,2,1,1179,6082,9295,7069,-56,-77,-71,-77,2
567,2,1,984,6063,9387,7601,-55,-76,-71,-76,2
568,2,1,1207,6544,9305,7748,-55,-74,-71,-77,2
569,2,1,1303,6270,9408,6766,-54,-75,-71,-75,2
570,2,1,1155,6338,9403,6164,-55,-76,-72,-78,2
571,2,1,1420,5932,9495,7245,-55,-77,-73,-77,2
572,2,1,1031,6279,9476,7357,-55,-75,-72,-76,2
573,2,1,1172,6854,9269,7091,-55,-75,-70,-76,2
574,2,1,1038,6429,9349,6729,-54,-74,-69,-75,2
575,2,1,926,6379,9410,7088,-55,-75,-71,-76,2
576,2,1,1162,6270,9300,7216,-55,-75,-71,-76,2
577,2,1,1101,6391,9380,7861,-55,-76,-71,-76,2
578,2,1,1085,6495,9293,6162,-56,-77,-74,-76,2
579,2,1,1266,6345,9209,6363,-56,-79,-73,-77,2
580,2,1,1155,6632,9391,6779,-55,-74,-71,-76,2
581,2,1,1214,6232,9349,7041,-55,-75,-72,-76,2
582,2,1,1066,6463,9352,7251,-54,-74,-71,-75,2
583,2,1,1001,5871,9436,6929,-55,-76,-71,-76,2
584,2,1,1270,6391,9295,7166,-55,-74,-72,-76,2
585,2,1,1141,5698,9349,6427,-55,-78,-73,-78,2
586,2,1,1233,6120,9321,6307,-55,-78,-73,-78,2
587,2,1,1198,6354,9546,8066,-55,-75,-71,-76,2
588,2,1,954,6382,9352,6164,-56,-78,-73,-76,2
589,2,1,1169,6241,9351,6307,-56,-77,-73,-76,2
590,2,1,1251,6391,9476,7316,-55,-76,-71,-76,2
591,2,1,970,5993,9438,6806,-56,-78,-73,-76,2
592,2,1,1261,6112,9473,8203,-55,-76,-71,-78,2
593,2,1,1026,6354,9333,7388,-55,-76,-72,-76,2
594,2,1,1296,6201,9122,6309,-55,-78,-74,-77,2
595,2,1,1193,6316,9375,7891,-54,-76,-71,-75,2
596,2,1,1233,6491,9387,6807,-55,-75,-71,-76,2
597,2,1,1015,6354,9380,8498,-54,-77,-71,-76,2
598,2,1,1280,6445,9583,6729,-55,-74,-70,-76,2
599,2,1,1043,6701,9347,6192,-55,-76,-73,-77,2
600,3,0,1479,3701,8679,6279,-46,-62,-71,-66,2 3
601,3,0,1390,3530,8618,6394,-47,-64,-73,-68,2 3
602,3,0,1420,3607,8651,6307,-46,-64,-73,-68,2 3
603,3,0,1338,3426,8679,6248,-47,-64,-73,-68,2 3
604,3,0,1331,3640,8529,6246,-47,-62,-71,-66,2 3
605,3,0,1458,3635,8590,6279,-47,-64,-72,-68,2 3
606,3,0,1148,3881,8683,6335,-47,-63,-72,-69,2 3
607,3,0,1254,3701,8651,6223,-48,-64,-72,-69,2 3
608,3,0,1200,3558,8627,6251,-48,-64,-72,-69,2 3
609,3,0,1277,3499,8531,6272,-48,-64,-73,-69,2 3
610,3,0,1310,3588,8571,6274,-47,-63,-74,-69,2 3
611,3,0,1341,3677,8559,6248,-46,-62,-73,-69,2 3
612,3,0,1179,3673,8686,6335,-47,-63,-73,-69,2 3
613,3,0,1336,3743,8707,6192,-46,-63,-73,-69,2 3
614,3,0,1399,3476,8627,6227,-47,-63,-73,-69,2 3
615,3,0,1458,3438,8623,6373,-47,-64,-73,-69,2 3
616,3,0,1399,4151,8773,6340,-47,-64,-72,-69,2 3
617,3,0,1247,3752,8651,6373,-46,-64,-72,-69,2 3
618,3,0,1479,3619,8681,6272,-46,-64,-72,-70,2 3
619,3,0,1348,3846,8714,6272,-46,-63,-72,-70,2 3
620,3,0,1483,3720,8676,6366,-46,-63,-73,-70,2 3
621,3,0,1362,3654,8646,6309,-46,-64,-73,-69,2 3
622,3,0,1287,3567,8651,6427,-46,-64,-74,-69,2 3
623,3,0,1458,3391,8623,6312,-47,-64,-74,-68,2 3
624,3,0,1245,3476,8599,6251,-47,-64,-73,-68,2 3
625,3,0,1245,3401,8648,6251,-47,-64,-73,-68,2 3
626,3,0,1383,3506,8770,6227,-47,-64,-73,-69,2 3
627,3,0,1242,3532,8597,6230,-47,-64,-73,-69,2 3
628,3,0,1174,3666,8651,6220,-47,-64,-73,-68,2 3
629,3,0,1308,3492,8623,6194,-46,-63,-73,-68,2 3
630,3,0,1425,3412,8597,6272,-46,-64,-73,-68,2 3
631,3,0,1273,3478,8595,6307,-46,-64,-73,-68,2 3
632,3,0,1355,3448,8623,6305,-46,-63,-74,-68,2 3
633,3,0,1455,3504,8681,6342,-46,-64,-74,-68,2 3
634,3,0,1266,3476,8620,6255,-46,-64,-74,-68,2 3
635,3,0,1423,3532,8679,6335,-46,-64,-74,-68,2 3
636,3,0,1366,3551,8677,6373,-46,-63,-74,-68,2 3
637,3,0,1441,3560,8625,6307,-46,-64,-74,-68,2 3
638,3,0,1395,3525,8651,6366,-46,-63,-73,-68,2 3
639,3,0,1366,3572,8623,6368,-46,-62,-72,-67,2 3
640,3,0,1371,3316,8679,6220,-46,-64,-73,-67,2 3
641,3,0,1348,3558,8712,6307,-47,-64,-73,-68,2 3
642,3,0,1336,3736,8801,6330,-47,-64,-73,-67,2 3
643,3,0,1423,3792,8623,6384,-46,-64,-72,-68,2 3
644,3,0,1319,4095,8801,6373,-46,-64,-73,-68,2 3
645,3,0,1479,4078,8740,6248,-47,-64,-73,-68,2 3
646,3,0,1333,3766,8773,6340,-46,-64,-73,-68,2 3
647,3,0,1326,4099,8707,6457,-47,-64,-73,-67,2 3
648,3,0,1266,3792,8712,6375,-46,-63,-71,-68,2 3
649,3,0,1275,4179,8623,6426,-46,-64,-73,-67,2 3
650,3,0,1364,3879,8627,6398,-47,-64,-72,-68,2 3
651,3,0,1427,3792,8712,6345,-47,-64,-72,-68,2 3
652,3,0,1455,3954,8745,6276,-46,-64,-72,-68,2 3
653,3,0,1235,3851,8655,6279,-46,-64,-72,-68,2 3
654,3,0,1282,3544,8714,6375,-46,-64,-72,-68,2 3
655,3,0,1183,3726,8595,6422,-45,-64,-72,-69,2 3
656,3,0,1331,4179,8737,6283,-46,-63,-71,-68,2 3
657,3,0,1336,3813,8712,6424,-46,-64,-72,-69,2 3
658,3,0,1481,3579,8707,6401,-45,-64,-72,-68,2 3
659,3,0,1205,3579,8707,6279,-45,-63,-72,-69,2 3
660,3,0,1320,3616,8679,6300,-46,-64,-72,-69,2 3
661,3,0,1395,3724,8791,6223,-46,-64,-72,-69,2 3
662,3,0,1397,3619,8768,6251,-46,-64,-72,-69,2 3
663,3,0,1270,3726,8737,6330,-46,-63,-70,-67,2 3
664,3,0,1479,4020,8679,6307,-46,-64,-72,-68,2 3
665,3,0,1420,4031,8707,6368,-46,-63,-73,-68,2 3
666,3,0,1434,3996,8651,6373,-47,-63,-73,-68,2 3
667,3,0,1441,3551,8651,6337,-46,-64,-72,-68,2 3
668,3,0,1364,3626,8707,6300,-46,-64,-73,-69,2 3
669,3,0,1427,3778,8655,6373,-46,-64,-73,-69,2 3
670,3,0,1390,4041,8655,6333,-47,-64,-73,-68,2 3
671,3,0,1425,4038,8651,6373,-46,-63,-73,-68,2 3
672,3,0,1205,4066,8745,6312,-47,-64,-72,-68,2 3
673,3,0,1280,4038,8913,6246,-47,-64,-73,-68,2 3
674,3,0,1324,3419,8648,6300,-47,-64,-73,-68,2 3
675,3,0,1399,3485,8648,6361,-46,-64,-72,-68,2 3
676,3,0,1275,3644,8569,6337,-47,-63,-73,-68,2 3
677,3,0,1338,3476,8590,6251,-47,-63,-74,-68,2 3
678,3,0,1516,3548,8595,6373,-46,-63,-73,-68,2 3
679,3,0,1441,4038,8679,6370,-46,-64,-73,-68,2 3
680,3,0,1320,3588,8895,6333,-45,-64,-71,-69,2 3
681,3,0,1303,3738,9387,5463,-46,-63,-70,-70,2 3
682,3,0,1270,3797,9415,6227,-47,-63,-71,-69,2 3
683,3,0,1427,4198,9499,6164,-47,-63,-71,-69,2 3
684,3,0,1331,4048,9384,6195,-47,-63,-71,-70,2 3
685,3,0,1516,3720,9267,6220,-46,-64,-71,-69,2 3
686,3,0,1395,3626,8679,6281,-46,-64,-72,-69,2 3
687,3,0,1420,3644,8709,6333,-46,-63,-72,-69,2 3
688,3,0,1544,3764,8801,6401,-45,-63,-72,-69,2 3
689,3,0,1420,3705,8658,6342,-46,-63,-72,-69,2 3
690,3,0,1479,3551,8651,6307,-46,-63,-72,-69,2 3
691,3,0,1458,3654,8648,6307,-46,-64,-72,-69,2 3
692,3,0,1397,3586,8679,6223,-46,-63,-73,-69,2 3
693,3,0,1441,3673,8733,6305,-46,-63,-73,-69,2 3
694,3,0,1341,3504,8623,6340,-46,-64,-72,-69,2 3
695,3,0,1455,3616,8712,6368,-47,-63,-72,-69,2 3
696,3,0,1427,3497,8676,6316,-46,-64,-72,-68,2 3
697,3,0,1324,3729,8719,6429,-47,-65,-72,-69,2 3
698,3,0,1268,3710,8674,6337,-47,-64,-72,-69,2 3
699,3,0,1315,3853,8655,6358,-47,-64,-73,-69,2 3
700,3,0,1397,4066,8597,6223,-46,-64,-72,-69,2 3
701,3,0,1441,4123,8651,6340,-46,-64,-71,-69,2 3
702,3,0,1324,3757,9176,6283,-46,-64,-70,-69,2 3
703,3,0,1441,3778,8770,6281,-46,-63,-72,-69,2 3
704,3,0,1254,3898,9361,6302,-45,-64,-71,-69,2 3
705,3,0,1406,3801,8709,6417,-46,-64,-71,-68,2 3
706,3,0,1390,3757,8623,6335,-47,-64,-71,-68,2 3
707,3,0,1364,4094,8623,6312,-46,-64,-72,-69,2 3
708,3,0,1362,3926,8623,6337,-46,-64,-71,-69,2 3
709,3,0,1423,4024,8651,6368,-46,-64,-72,-68,2 3
710,3,0,1479,3612,8625,6307,-46,-64,-72,-69,2 3
711,3,0,1420,3691,8679,6272,-46,-64,-72,-70,2 3
712,3,0,1481,3640,8709,6192,-47,-64,-71,-70,2 3
713,3,0,1273,3851,8681,6195,-47,-63,-72,-70,2 3
714,3,0,1427,3729,8798,6398,-46,-63,-72,-70,2 3
715,3,0,1296,3785,8679,5960,-47,-63,-72,-70,2 3
716,3,0,1427,4026,8712,6272,-46,-63,-72,-70,2 3
717,3,0,1427,3755,8679,6281,-46,-63,-73,-70,2 3
718,3,0,1427,3757,8707,6401,-46,-63,-72,-69,2 3
719,3,0,1308,3785,8599,6373,-46,-63,-72,-69,2 3
720,3,1,570,5341,7950,4408,-57,-69,-70,-71,2
721,3,1,541,5304,7891,4462,-61,-73,-71,-74,2
722,3,1,438,5182,7537,4434,-59,-71,-72,-75,2
723,3,1,459,5182,7917,4430,-60,-70,-71,-74,2
724,3,1,445,5266,7772,4427,-57,-71,-71,-73,2
725,3,1,541,5351,8062,4434,-64,-71,-70,-73,2
726,3,1,504,5138,8030,4402,-58,-68,-69,-72,2
727,3,1,541,5341,7971,4312,-56,-71,-72,-73,2
728,3,1,579,5332,7741,4455,-56,-72,-70,-73,2
729,3,1,576,5088,7826,4369,-57,-71,-71,-74,2
730,3,1,583,5216,7772,4402,-56,-70,-70,-74,2
731,3,1,546,5166,7919,4350,-58,-70,-71,-74,2
732,3,1,469,5266,7795,4200,-60,-70,-72,-75,2
733,3,1,239,5016,7891,4226,-59,-70,-73,-74,2
734,3,1,485,5207,7861,4282,-55,-71,-72,-74,2
735,3,1,504,5220,7711,4338,-55,-70,-70,-73,2
736,3,1,511,5257,7741,4432,-56,-72,-70,-73,2
737,3,1,445,5116,7863,4404,-56,-72,-71,-73,2
738,3,1,567,5254,7713,4399,-56,-71,-71,-73,2
739,3,1,569,5166,7622,4498,-56,-71,-71,-73,2
740,3,1,419,5379,7744,4402,-56,-71,-71,-73,2
741,3,1,478,5082,7713,4430,-56,-71,-71,-73,2
742,3,1,598,5379,7683,4404,-56,-71,-72,-73,2
743,3,1,570,5301,7683,4467,-56,-71,-72,-74,2
744,3,1,663,5313,7657,4406,-56,-72,-72,-74,2
745,3,1,518,4938,7798,4320,-57,-72,-73,-75,2
746,3,1,333,5295,7891,4430,-58,-73,-73,-75,2
747,3,1,415,5257,7884,4371,-58,-72,-72,-75,2
748,3,1,452,5226,7889,4373,-58,-72,-73,-75,2
749,3,1,548,5266,7594,4348,-56,-72,-72,-74,2
750,3,1,276,5266,7566,4373,-55,-71,-71,-74,2
751,3,1,361,5145,7619,4350,-55,-71,-70,-74,2
752,3,1,391,5238,7629,4376,-56,-71,-70,-74,2
753,3,1,541,5260,7650,4547,-58,-69,-70,-74,2
754,3,1,539,5298,7854,4430,-57,-70,-71,-74,2
755,3,1,450,5379,7655,4495,-55,-70,-72,-74,2
756,3,1,530,5469,7863,4341,-56,-71,-72,-76,2
757,3,1,124,5304,7685,4399,-57,-72,-71,-75,2
758,3,1,-44,5257,7683,4397,-56,-73,-72,-74,2
759,3,1,495,5057,7800,4395,-58,-70,-72,-76,2
760,3,1,462,5294,7866,4341,-54,-70,-72,-74,2
761,3,1,544,5088,7507,4432,-62,-72,-73,-76,2
762,3,1,600,5266,7570,4399,-66,-71,-73,-75,2
763,3,1,466,5341,7629,4458,-64,-73,-73,-75,2
764,3,1,511,4938,7561,4697,-59,-71,-73,-77,2
765,3,1,-18,5260,8182,4369,-58,-71,-71,-74,2
766,3,1,405,5295,7955,4198,-59,-71,-72,-76,2
767,3,1,508,5126,7767,4462,-63,-72,-70,-75,2
768,3,1,431,5304,7976,4345,-62,-72,-71,-76,2
769,3,1,466,5166,7655,4226,-57,-71,-71,-75,2
770,3,1,91,5344,8885,4235,-56,-71,-72,-76,2
771,3,1,166,5273,8093,4345,-56,-70,-71,-75,2
772,3,1,-15,5438,7920,4348,-57,-71,-71,-75,2
773,3,1,476,5266,7971,4432,-59,-72,-70,-74,2
774,3,1,485,5260,7800,4233,-58,-72,-71,-74,2
775,3,1,408,5235,7566,4430,-59,-71,-70,-73,2
776,3,1,100000,5194,7568,4488,-200,-74,-70,-74,2
777,3,1,574,5294,7596,4404,-57,-71,-72,-74,2
778,3,1,298,5257,7793,4343,-57,-72,-71,-75,2
779,3,1,433,5220,8264,4399,-57,-71,-72,-74,2
780,3,1,445,5295,7858,4411,-57,-71,-72,-74,2
781,3,1,520,5260,7830,4376,-58,-72,-71,-73,2
782,3,1,354,5260,7826,4465,-57,-72,-70,-73,2
783,3,1,518,5145,7908,4404,-59,-70,-72,-73,2
784,3,1,213,5238,7692,4460,-57,-71,-72,-74,2
785,3,1,518,5266,7983,4256,-58,-71,-72,-75,2
786,3,1,279,5507,7802,4376,-57,-72,-71,-74,2
787,3,1,321,5266,7659,4409,-55,-71,-73,-74,2
788,3,1,504,5382,7800,4432,-56,-71,-73,-73,2
789,3,1,548,5423,7917,4495,-56,-72,-73,-73,2
790,3,1,398,5513,7866,4282,-59,-72,-73,-74,2
791,3,1,548,5207,7594,4402,-58,-71,-71,-74,2
792,3,1,520,5051,7568,4495,-60,-70,-70,-73,2
793,3,1,330,5404,7659,4320,-60,-69,-73,-74,2
794,3,1,358,5216,7718,4437,-58,-70,-71,-73,2
795,3,1,354,5332,7891,4493,-58,-70,-71,-73,2
796,3,1,328,5313,8001,4345,-58,-70,-72,-74,2
797,3,1,544,5304,7809,4495,-59,-69,-71,-73,2
798,3,1,326,5285,7685,4460,-60,-70,-71,-74,2
799,3,1,405,5341,7657,4435,-60,-71,-72,-74,2
800,3,1,504,5126,7938,4369,-60,-72,-72,-75,2
801,3,1,445,5051,7685,4320,-60,-70,-69,-71,2
802,3,1,598,5216,7828,4404,-57,-71,-71,-72,2
803,3,1,480,5282,7802,4425,-59,-72,-71,-73,2
804,3,1,431,5176,8449,4411,-58,-71,-71,-73,2
805,3,1,518,5129,7919,4411,-58,-71,-72,-74,2
806,3,1,433,5298,7828,4488,-57,-71,-72,-75,2
807,3,1,326,5373,7655,4493,-58,-70,-72,-75,2
808,3,1,326,5370,7462,4465,-60,-70,-72,-74,2
809,3,1,422,5126,7476,4376,-59,-70,-72,-74,2
810,3,1,497,5301,7594,4291,-57,-70,-72,-74,2
811,3,1,466,5332,7629,4378,-57,-71,-72,-74,2
812,3,1,518,5295,7767,4376,-59,-71,-71,-74,2
813,3,1,405,5370,7622,4432,-61,-71,-71,-74,2
814,3,1,539,5257,7713,4404,-60,-71,-71,-74,2
815,3,1,513,5288,7652,4465,-61,-71,-70,-74,2
816,3,1,483,5341,7545,4409,-61,-71,-71,-73,2
817,3,1,448,5204,7488,4348,-61,-71,-71,-74,2
818,3,1,473,5254,7589,4376,-59,-71,-72,-75,2
819,3,1,433,5266,7716,4402,-58,-71,-72,-73,2
820,3,1,471,5216,7833,4348,-58,-72,-70,-73,2
821,3,1,356,5354,7716,4345,-59,-70,-72,-74,2
822,3,1,433,5088,8266,4432,-57,-69,-73,-75,2
823,3,1,497,5266,7596,4369,-58,-73,-71,-74,2
824,3,1,567,5266,7858,4439,-59,-72,-72,-73,2
825,3,1,558,5216,7945,4397,-57,-71,-73,-74,2
826,3,1,401,5295,8473,4371,-60,-72,-72,-74,2
827,3,1,499,5332,7655,4371,-61,-73,-72,-74,2
828,3,1,469,5244,7545,4371,-60,-72,-72,-75,2
829,3,1,426,5166,7767,4280,-61,-71,-72,-74,2
830,3,1,490,5266,7659,4252,-60,-71,-71,-74,2
831,3,1,483,5201,7535,4369,-56,-71,-71,-74,2
832,3,1,534,5341,7629,4366,-56,-71,-71,-74,2
833,3,1,424,5501,7779,4345,-57,-71,-71,-73,2
834,3,1,508,5294,7798,4348,-58,-72,-71,-73,2
835,3,1,520,5304,7629,4430,-60,-72,-72,-74,2
836,3,1,295,5260,7854,4308,-61,-73,-71,-73,2
837,3,1,462,5145,7889,4397,-60,-73,-71,-73,2
838,3,1,354,5341,7713,4425,-64,-73,-70,-73,2
839,3,1,511,5216,7720,4409,-62,-73,-72,-74,2
840,3,2,912,4287,8388,4901,-51,-68,-74,-68,2
841,3,2,888,3637,9232,5016,-51,-68,-74,-70,2
842,3,2,898,4416,9076,5013,-52,-70,-75,-70,2
843,3,2,1111,3647,9441,4990,-52,-70,-74,-70,2
844,3,2,888,3628,9126,4982,-51,-70,-75,-70,2
845,3,2,780,3553,8816,4973,-52,-70,-75,-70,2
846,3,2,916,3501,8695,4860,-51,-69,-75,-70,2
847,3,2,1057,3687,8963,4929,-52,-68,-74,-69,2
848,3,2,888,3668,9166,4898,-52,-70,-75,-70,2
849,3,2,745,3527,8895,4931,-51,-68,-75,-68,2
850,3,2,783,3640,8505,4863,-52,-70,-76,-70,2
851,3,2,870,3733,8611,4985,-52,-70,-76,-70,2
852,3,2,1052,3689,8613,5016,-52,-70,-76,-70,2
853,3,2,1155,4373,8526,4952,-51,-70,-76,-70,2
854,3,2,898,4437,8694,4959,-51,-70,-76,-69,2
855,3,2,942,4486,8445,4894,-51,-69,-74,-68,2
856,3,2,945,3666,8426,5081,-52,-69,-76,-69,2
857,3,2,1029,3492,8419,4936,-51,-68,-75,-68,2
858,3,2,914,3612,8445,4992,-52,-69,-76,-70,2
859,3,2,1193,3478,8555,4941,-52,-70,-76,-70,2
860,3,2,996,3719,8566,5018,-52,-70,-76,-70,2
861,3,2,884,3537,8388,4976,-52,-69,-76,-70,2
862,3,2,916,3776,8654,4985,-52,-70,-76,-69,2
863,3,2,1059,3630,8421,5023,-52,-70,-76,-69,2
